"id","name","bat_side","side","avg_batter_y_position","avg_batter_x_position","avg_foot_sep","avg_stance_angle","avg_intercept_y_vs_batter","avg_intercept_y_vs_plate"
670623,"Paredes, Isaac","R","R",30.86723797727982,25.83486971045713,30.012111873499823,-36.71845983941333,37.82379265729072,6.956554680010887
665019,"Clemens, Kody","L","L",31.978037921587383,27.58092463327158,31.10781732736897,-33.32341876521266,33.427205108302964,1.449167186715575
669394,"Burger, Jake","R","R",23.68821053855086,31.767621459423093,23.30510841578886,-2.701040593602953,31.55486216368344,7.866651625132585
665926,"Giménez, Andrés","L","L",26.96116229224,29.342345659402365,32.7125544608537,-9.538177114959725,29.187192240746544,2.2260299485065493
671289,"Freeman, Tyler","R","R",30.482351141474673,28.389263928512076,29.622744082316736,-18.380321741157616,29.57179063179819,-0.9105605096764763
669397,"Allen, Nick","R","R",27.301383619599243,27.06412555158528,29.190928135160988,-9.236055434884463,32.103877256655075,4.802493637055838
502054,"Pham, Tommy","R","R",31.43017612554663,28.458180314978744,37.721257274307796,-5.25708381579805,32.670872816933304,1.240696691386669
602104,"Urías, Ramón","R","R",29.60285438612412,28.409920355732694,29.496822482696146,-17.833336314693657,29.269721076087045,-0.3331333100370733
680777,"Jeffers, Ryan","R","R",28.250531518325843,27.333555054758698,36.171700164494055,-7.486610926253879,29.14202496796265,0.8914934496368112
666023,"Fermin, Freddy","R","R",29.086512817818928,27.603203898232263,31.07024316402195,-3.510431756619358,28.742121604392196,-0.34439121342673207
643289,"Dubón, Mauricio","R","R",26.2014644733314,28.3205770715836,36.459581739091725,-18.3331843013624,26.86956128196724,0.668096808635842
669364,"Edwards, Xavier","L","L",20.71897528642928,24.458100081537165,29.37148774783395,-10.592567298179942,27.687748869717296,6.968773583288007
802415,"Simpson, Chandler","L","L",27.213888227775968,31.991942725719287,32.35305608436582,-9.871857297089047,20.966234024300903,-6.247654203475065
593871,"Polanco, Jorge","L","L",26.733312366079033,28.583682055112337,32.78314018627496,-3.708766915066636,31.589184051098048,4.855871685019014
650489,"Castro, Willi","L","L",31.91751987581147,23.1205416483227,26.030751919947544,-5.641413213457981,29.566225983694427,-2.3512938921170417
571970,"Muncy, Max","L","L",26.96724331281649,28.258625493186805,22.526098982696492,-2.51104952549343,37.66388471039375,10.69664139757727
669477,"Schmitt, Casey","R","R",29.34522796671553,23.53795004531952,25.395862313040983,2.340894265324931,32.64532890869836,3.300100941982821
695734,"Lile, Daylen","L","L",28.969488463296436,25.779334203639046,24.44224250928501,-13.551479218662925,26.532425211130793,-2.437063252165636
686797,"Lee, Brooks","L","L",26.94533228344404,27.22053410219747,33.93085392617135,-0.9146015672512342,28.977092066927078,2.03175978348304
663853,"Gonzalez, Romy","R","R",28.289141266613907,28.45785278510095,28.4426189535615,-14.856923187292201,26.29502081828638,-1.994120448327524
669707,"Triolo, Jared","R","R",29.444447155043402,26.933141036055666,34.71925145984144,-1.9581660404858674,28.232899769129332,-1.2115473859140697
681393,"Norby, Connor","R","R",26.720077975259507,26.058585783539165,34.92293502614233,-9.43033750265389,32.27818561244717,5.55810763718766
682622,"Marte, Noelvi","R","R",26.975682643532895,27.46172690576291,27.70171026806921,-20.96031082147175,34.64126916010223,7.665586516569347
609280,"Andujar, Miguel","R","R",28.224071915515655,30.70367393297575,25.403713639487044,-0.10288216642367398,32.759097993489256,4.5350260779736
669221,"Murphy, Sean","R","R",29.8756918008843,30.97861205446673,30.190219309493276,-18.603855741251856,30.705832111946215,0.8301403110619112
606466,"Marte, Ketel","L","L",30.09014684727331,21.848006603028686,19.40396022662527,-15.014074195136569,36.725784324408416,6.635637477135112
691176,"Domínguez, Jasson","L","L",27.518933781220582,23.566473568166643,19.344566607082157,-21.230263923837025,30.582288938876786,3.063355157656203
676609,"Caballero, José","R","R",20.985728265357974,23.850348987874085,28.7350218169467,-27.55860004849339,34.24136624236073,13.255637977002767
676059,"Westburg, Jordan","R","R",23.583734318807014,32.359264463448284,29.023828152878522,-9.599318912702254,31.15037275519896,7.566638436391935
682657,"Martínez, Angel","L","L",30.673925253340165,25.20716230261917,35.79069044635902,-22.456364635783753,36.411787879885125,5.737862626544947
666624,"Morel, Christopher","R","R",27.442656693779014,26.37997579984831,24.2049095612211,-20.089208591658846,34.4555858022055,7.01292910842649
572191,"Taylor, Michael A.","R","R",22.47823317760304,30.891440323726158,33.34452205628275,0.08404894378785621,30.18683136454661,7.708598186943567
681297,"Cowser, Colton","L","L",27.582747200135323,28.28420079022947,32.250692449078436,-4.017438908322699,36.28285301137945,8.70010581124411
663968,"Mangum, Jake","L","L",26.5426509257116,28.691261780244137,22.75293380455929,0.3723004968624802,19.14814296931405,-7.39450795639756
672275,"Bailey, Patrick","L","L",27.704060258929097,28.827229362832522,31.002103357165907,-11.004469552126986,30.859949820845884,3.1558895619168013
516782,"Marte, Starling","R","R",18.526246755023255,28.593851271823315,38.86896700559458,0.12550047118196864,23.9766281237048,5.450381368681547
664728,"Isbel, Kyle","L","L",28.32809441173057,26.129401891445973,23.336824681713136,-12.43554227110147,31.146632201895816,2.818537790165242
467793,"Santana, Carlos","L","L",26.65242485984414,26.75355164044354,23.741310629675905,-25.031897954316108,34.697681330285945,8.04525647044181
700242,"Sweeney, Trey","L","L",27.606893375766404,26.868086930859043,23.67808598081207,-20.085493727211,34.09266599822811,6.485772622461698
621438,"Taylor, Tyrone","R","R",26.695856422560656,25.53125723862316,26.458660646606095,-16.67971379881049,30.80407257055662,4.108216147995983
663886,"Stephenson, Tyler","R","R",27.050478906275686,29.320101717535646,36.128976172764304,0.9837822568247324,29.20971465574174,2.1592357494660632
578428,"Iglesias, Jose","R","R",22.461337643233424,27.2881674030712,33.44837832810694,-18.161859420016565,24.812261313586358,2.350923670352937
676694,"Meyers, Jake","R","R",30.61304684387451,30.58346804805202,31.706492652026217,-2.3972679627718807,29.732040246073712,-0.8810065978007997
695336,"Saggese, Thomas","R","R",22.34411127285177,26.442793632172485,24.21548700495663,-4.693985429012451,27.222559800326355,4.878448527474572
672515,"Moreno, Gabriel","R","R",28.194083997527486,26.328778838728418,31.83100908061431,-12.368020279706263,33.379689907685695,5.185605910158203
668709,"Bleday, JJ","L","L",26.912683353968614,31.475951652922458,34.92338348861163,-11.440031373013674,31.999644528589766,5.086961174621152
624585,"Soler, Jorge","R","R",28.608753072419407,29.016495534443443,38.117474359287236,-19.12624240984516,28.17450853644991,-0.43424453596949797
680779,"Davis, Henry","R","R",32.376577836059404,27.67388529970676,35.676773159443876,-10.422405161910131,30.398867691643126,-1.9777101444162974
543309,"Higashioka, Kyle","R","R",30.373518812593666,23.7879178791927,28.942147639596854,3.6156516570240647,29.44201948878492,-0.9314993238087499
810938,"Williamson, Ben","R","R",27.757495827442636,28.60114311437713,21.71554100620025,-1.0688359878022997,25.478713041337382,-2.2787827861052565
656555,"Hoskins, Rhys","R","R",31.16125453172973,28.57258811884671,25.63741263037915,-6.460966713224168,32.500641056910716,1.3393865251809824
643376,"Jansen, Danny","R","R",22.8064455511211,30.23242108169031,41.83620081092554,-7.349782645809684,35.210644481683396,12.404198930562282
641680,"Heim, Jonah","L","L",29.357531183379223,30.657446813610342,24.675153501984312,-16.075216626991946,29.270836121289285,-0.08669506208993177
689414,"Hicks, Liam","L","L",27.412931022030605,26.262323091346847,24.540858417456747,-19.539527986089126,30.10077823166209,2.687847209631476
642133,"Tellez, Rowdy","L","L",27.465977142757193,25.950071360746577,30.16380304822535,-1.7207851223103423,35.26274781489522,7.796770672138014
669289,"Espinal, Santiago","R","R",36.64130353192501,25.82279638364575,21.445952204906582,-14.576230616411113,31.7421288174613,-4.8991747144637054
656180,"Adams, Riley","R","R",28.530582911825164,29.037886054229926,34.88687027851553,-12.723780464974581,30.644403429943964,2.1138205181188034
696285,"Young, Jacob","R","R",29.781191117641157,31.493070096597094,32.77801010462492,-9.23869472284219,26.20595099551343,-3.575240122127717
691781,"House, Brady","R","R",22.40819247172145,27.21146614325867,32.65906483359812,-4.655785531517723,26.67142035045776,4.263227878736307
695657,"Montgomery, Colson","L","L",32.241758789795476,28.11649595653569,25.385186300607348,-11.9973548553547,34.85754092018735,2.6157821303918536
681460,"Baldwin, Brooks","L","L",28.229216128852563,30.2667969109402,32.77150566550831,-0.5013756527934847,29.543583789197992,1.3143676603454295
605170,"Caratini, Victor","L","L",30.21185035434237,24.027711462059994,24.96514145014914,-21.843975575076925,37.64926292951752,7.437412575175157
649966,"Urías, Luis","R","R",29.60720633845727,25.9435367251062,26.62826864864352,-15.41944178417093,29.70887385961145,0.10166752115417688
672761,"Pérez, Wenceel","L","L",24.500213476657088,24.617617324452247,33.60690042618059,2.086472002897204,28.53788447062325,4.037670993966165
686681,"Massey, Michael","L","L",27.063604220769435,27.061773624362296,30.454491481309915,-4.8131130924603704,32.31252472244154,5.248920501672093
691019,"Teel, Kyle","L","L",30.25587199987957,28.408768446314166,33.19057694017983,-15.596544456942995,28.974273104293076,-1.2815988955865056
686611,"Crews, Dylan","R","R",29.916504919599205,26.246084907038572,29.392121147734105,-15.038248142124546,30.446990304762707,0.5304853851634991
592626,"Pederson, Joc","L","L",30.85385492711333,24.617824344745966,23.57776149569139,-14.108247241871652,29.746465612014088,-1.1073893150992367
553869,"Díaz, Elias","R","R",26.586479268714616,26.595238269733215,30.978295658357418,-21.99375596055184,38.256888116298825,11.670408847584204
691594,"Sanoja, Javier","R","R",20.96664331953149,27.54496210374401,25.19503352138089,-27.059766847428627,27.391081720012064,6.424438400480581
624641,"Sosa, Edmundo","R","R",28.40332760591744,25.94793748451694,34.331298622224224,-8.13857595940677,29.224213363280466,0.8208857573630336
620443,"Torrens, Luis","R","R",27.283963081233228,29.942728608840575,33.17600814420377,-13.873095718437119,25.426743336669126,-1.8572197445641094
672724,"Peraza, Oswald","R","R",27.653238125115077,29.658096375855674,29.671619503347742,-10.86281437162219,29.50962814260348,1.8563900174883998
571657,"Farmer, Kyle","R","R",27.119587760754722,27.503925078955668,28.211944562076596,-9.435102411342767,32.593155234875866,5.473567474121139
663698,"Bart, Joey","R","R",30.751815717515658,28.644963080829417,27.25031722671629,-0.6567799754389383,33.61656974342257,2.8647540259069206
571771,"Hernández, Enrique","R","R",28.74980506740442,31.091320332651378,23.532797409099896,-6.531129381052674,32.326453446184765,3.5766483787803507
667472,"Myers, Dane","R","R",31.610630462111537,27.43506549805435,19.887177500833616,-18.29015695051536,29.503389487466144,-2.107240974645387
545341,"Grichuk, Randal","R","R",25.04014457165105,28.45971665859758,34.108832494811075,-22.432667156725167,32.23791171778159,7.197767146130542
686527,"Canzone, Dominic","L","L",31.648794542942888,28.935974532504495,28.986867930415364,-6.010035672625142,38.262720218319686,6.61392567537679
681715,"Hernández, Heriberto","R","R",29.19188577758657,26.884747938614147,34.14780401168377,-16.954922673068307,33.13880704424098,3.9469212666544067
642201,"White, Eli","R","R",28.048952837278843,30.452217190408966,32.066626251897695,-13.896455109605094,28.107930895564838,0.05897805828599209
686555,"Collins, Isaac","L","L",30.469524214848892,29.972356880326146,33.163841804847884,-11.521413439583851,30.32516908445795,-0.14435513039094205
662139,"Varsho, Daulton","L","L",28.872022272350772,25.99564063678748,27.929599740255064,4.604089597675777,28.05236418602272,-0.8196580863280449
656976,"Smith, Pavin","L","L",28.9510824459298,28.92321039306246,32.168558883007776,-6.837909090167198,28.396653196433764,-0.5544292494960387
682626,"Alvarez, Francisco","R","R",25.879262284026773,27.67144633853897,34.620253866035895,-9.982059514717541,27.03465670997034,1.1553944259435787
519317,"Stanton, Giancarlo","R","R",26.83877909761932,33.792112832219225,42.87812485254457,13.385442303761518,25.850922215970517,-0.9878568816488067
700337,"Quero, Edgar","L","L",34.912603424669605,29.722381864950982,22.66668050991813,-12.873024042943625,24.282785421021714,-10.629818003647898
691723,"Mayo, Coby","R","R",24.707007533792556,27.55990413999364,37.484659061814014,-5.267173703838241,35.684016099597436,10.977008565804882
500743,"Rojas, Miguel","R","R",29.50033304309515,28.675195833535838,25.14362258837732,-7.326016462307089,34.753567516211625,5.253234473116461
664238,"Moore, Dylan","R","R",22.523957554635313,30.11800236770193,35.754623944658334,1.6389453544927097,26.995172677800173,4.4712151231648685
677587,"Rocchio, Brayan","L","L",27.24743906031727,22.881693442873395,37.826358738143384,-7.399623637061058,34.2971879330942,7.049748872776941
678554,"Mead, Curtis","R","R",33.48495893818493,28.074572937473487,20.960419350214824,-10.226279624460584,30.370744366229367,-3.114214571955584
595777,"Profar, Jurickson","L","L",32.343230770147976,25.250178153028823,25.064353407419663,-27.319851528925742,34.693884338352696,2.3506535682047116
669743,"Call, Alex","R","R",33.700448109931635,27.38176054402711,25.55933195373337,-36.15675305375448,27.485329477432643,-6.215118632499002
664702,"Straw, Myles","R","R",29.238438959436,25.9331093027413,25.52344942594412,-0.9721841314821937,26.209021479696972,-3.0294174797390307
624431,"Trevino, Jose","R","R",21.018937643428853,32.476770470570166,23.715800000287043,-17.218324198839976,30.381536604748124,9.362598961319268
672744,"Canario, Alexander","R","R",28.313418282291924,27.544641136004923,30.25069712621532,-20.29064364860876,28.949678631881532,0.6362603495896079
669911,"Toglia, Michael","L","L",27.128050046108207,30.30146143334122,33.43343481483304,-6.694065835399123,27.4597898458377,0.33173979972949674
666181,"Benson, Will","L","L",27.05518100165101,31.527043415852617,27.3821733992058,-2.4075698748691168,27.43683795083051,0.38165694917950516
701350,"Anthony, Roman","L","L",28.982711592714615,25.388379452563687,24.565877233479924,-6.9924941817819635,36.03692715998848,7.054215567273852
677942,"Alexander, Blaze","R","R",27.65592625387681,28.464314563745035,34.622717672027456,-10.58656433495339,23.79266442226626,-3.863261831610546
641598,"Garver, Mitch","R","R",27.00617483178665,27.238643787293807,30.112899246193955,-8.598016948013456,34.82836738970667,7.8221925579200065
666149,"Fitzgerald, Tyler","R","R",27.633757126265937,25.56442461944297,33.57106993646386,-2.358230310066351,31.510066361094943,3.8763092348289963
518595,"d'Arnaud, Travis","R","R",28.62363939561473,29.28399342549214,27.14399444987188,-12.87376287444437,31.587053571285054,2.9634141756703247
657557,"DeJong, Paul","R","R",28.214922736858885,26.908624675266335,29.840124398714167,-11.830120510049252,34.25338245488173,6.038459718022847
663728,"Raleigh, Cal","R","R",26.591533194452385,25.341285192726467,24.761052480450246,-2.5560165759612548,39.00235629570119,12.410823101248797
660162,"Moncada, Yoán","L","L",17.844770437383453,26.385394478539524,26.994684522673204,-11.017586284396167,33.990412333356026,16.145641895972567
692225,"Campbell, Kristian","R","R",27.889149760202905,29.69034407172479,32.11700248334578,13.037387448041187,29.475162151742406,1.5860123915394986
668939,"Rutschman, Adley","L","L",26.921291117000077,26.242372938110876,39.28020630968536,-16.217749860561263,25.596300322030118,-1.3249907949699653
702284,"Young, Cole","L","L",24.042289375578306,23.899150638016636,33.601085007245665,-7.639577475022779,23.952190357964163,-0.09009901761413545
670042,"Raley, Luke","L","L",25.336328866199622,27.980674555882395,29.28483795206799,-11.005040501720073,30.658698560660838,5.322369694461212
695506,"Caglianone, Jac","L","L",21.88777315966581,28.97923902999557,42.80436056802294,-11.078079518902948,32.860346957297935,10.972573797632135
669242,"Edman, Tommy","L","L",29.033934618884064,26.399091110616315,22.957967458774533,-13.24875406120171,29.676103354832637,0.6421687359485698
670224,"Misner, Kameron","L","L",26.455717461813705,29.01243123629996,29.722442991041987,-7.575611172683555,34.61606004624376,8.160342584430053
677649,"Duran, Ezequiel","R","R",31.47457963145196,25.0145981757911,28.07065180723812,-15.691449927885513,30.389259886813424,-1.0853197446385336
596019,"Lindor, Francisco","R","R",28.105418044122246,25.448690654043727,26.27007631462269,-11.462533399521618,31.085906858438854,2.9804888143166113
663743,"Fortes, Nick","R","R",30.70821149478757,27.75669609307806,33.83062415433135,-14.453016059631828,30.613588014683714,-0.09462348010385889
664774,"Wade Jr., LaMonte","L","L",31.52103596502131,23.255114009619447,22.614351780723677,-1.4927487928015106,32.327960520413995,0.8069245553926774
642086,"Smith, Dominic","L","L",30.371352306383056,26.370311504126356,38.23413158867424,-15.266965991755816,35.72734462586567,5.3559923194826276
676914,"Schneider, Davis","R","R",31.252833054296374,24.81037480637275,24.55375123382567,-12.124063081143314,34.65275644014408,3.3999233858477127
805249,"Kemp, Otto","R","R",27.856217930661657,23.009077126142472,31.82546889556039,-0.16310124936647588,32.45869758676097,4.602479656099318
606115,"Arcia, Orlando","R","R",28.087845298142362,26.832312215647722,29.7698746259243,-22.22408170677313,29.107529146401326,1.019683848258965
691777,"Muncy, Max","R","R",25.487151546080955,28.233088427659894,33.82044474147339,-18.89131698754505,33.09191084668345,7.604759300602488
694374,"Tawa, Tim","R","R",27.617757276233675,26.047856122099123,29.427811335014393,-8.031507076594826,32.592023468464475,4.974266192230805
570482,"Urshela, Gio","R","R",30.906964346997906,28.176038839670934,30.736044805095357,-15.818596064034667,31.954754362521015,1.0477900155231108
647351,"Toro, Abraham","L","L",29.561481583998194,28.738923442413114,26.401569509836488,-17.946521315746555,35.81155414193607,6.250072557937856
690022,"Ritter, Ryan","R","R",25.84839138074073,27.40973675957217,33.85644186167595,-3.5571221640895114,27.9762221216002,2.1278307408594683
664983,"McCarthy, Jake","L","L",30.32547668547301,32.42067009069358,23.30339993485775,-23.370152253585182,28.4602194968392,-1.8652571886338116
641933,"O'Neill, Tyler","R","R",25.210083208911307,24.871612703473065,29.52491481067937,-9.925323242781799,33.70097465891054,8.490891449999237
641343,"Bauers, Jake","L","L",29.66590367014131,26.45737299152267,26.143686580027804,-2.8791896828883368,29.40599213760142,-0.2599115325398912
641584,"Fraley, Jake","L","L",29.623020412163722,28.053104254780326,26.784867653991412,-13.872332756128193,29.656296775999582,0.033276363835866
682829,"De La Cruz, Elly","R","R",29.38721050984588,30.043821131394395,30.091069579360827,-20.912487563654775,36.414025320033964,7.026814810188093
660688,"Ruiz, Keibert","L","L",35.15912263266598,23.50145694367162,27.434457809594093,-24.684832837545493,37.25460577072005,2.0954831380540826
670764,"Walls, Taylor","L","L",28.25788135988226,26.663269010554938,26.934167925621555,-3.09280319866246,24.948847012246446,-3.309034347635807
805300,"Marsee, Jakob","L","L",30.379374489842245,29.793082686423947,25.804414125167774,3.5833073334192656,30.031829466615857,-0.3475450232263786
690987,"Hassell III, Robert","L","L",31.328612647496207,25.745232234050956,25.54474657455791,-19.647356808070224,33.70095720656671,2.372344559070493
678009,"Meadows, Parker","L","L",27.370016113351934,29.351784285789243,37.038855770130986,-8.501564626766124,34.08896491264325,6.718948799291304
457759,"Turner, Justin","R","R",33.15879103573559,21.99483040379253,15.395669950868712,-34.1432378332684,37.023100006486395,3.8643089707508054
642136,"Thaiss, Matt","L","L",26.98348166633185,27.31241421127883,28.381401844763122,-7.927033722746569,30.75906015293077,3.775578486598909
608701,"Refsnyder, Rob","R","R",30.567729571285486,29.254844098386535,25.549305895747963,-3.985784371052269,29.228745727521286,-1.3389838437642063
695681,"Moore, Christian","R","R",28.547625345835,24.362123797402678,40.0669622872245,-6.596451766127347,30.533574061852853,1.9859487160178626
628451,"Ibáñez, Andy","R","R",28.621709477722593,25.48157060235116,32.60914837522141,5.051196170562891,28.72436997863749,0.10266050091489727
623993,"Santander, Anthony","L","L",18.905886006212228,26.562415984082868,31.525274825957414,-4.610935528989851,34.38848420728636,15.482598201074133
671221,"Waters, Drew","L","L",27.125163880210145,26.47702435237431,22.585939367838154,-0.5535434895273935,32.564647559728655,5.439483679518498
680474,"Schuemann, Max","R","R",30.253568402765914,28.643392540295388,29.48978301937614,-0.044547053064391315,26.21532868539289,-4.038239717373017
650968,"Pozo, Yohel","R","R",23.619982935782968,29.280171658407912,38.69080128814241,-28.79245368524462,29.117963170911988,5.497980235129022
669236,"Jackson, Jeremiah","R","R",28.996262232060793,32.308689449067565,33.64550599766057,-11.58123608357479,30.369103999042483,1.372841766981692
645277,"Albies, Ozzie","R","R",32.9359030563677,17.452103621966323,29.41203617085246,-55.229734676925396,36.832816270232044,3.896913213864345
694497,"Carter, Evan","L","L",28.929109843751444,23.775542382924534,28.517802422377898,-19.49648465286398,34.89330298251885,5.964193138767399
657136,"Wong, Connor","R","R",28.64198967876064,28.199755571168524,29.756730761622446,-14.308855044139387,32.88532299326215,4.243333314501497
682641,"Matos, Luis","R","R",26.774324641805283,27.503776390974082,44.77281254017975,-9.05027118683104,34.105005788150635,7.3306811463453485
668942,"Rojas, Josh","L","L",32.58942553943341,29.610736210311565,26.15905754853027,0.8525103585740559,24.25047712402719,-8.338948415406215
666397,"Julien, Edouard","L","L",28.97762673851144,27.756591492614866,33.23765532232249,-3.5284936229354726,29.36211842512466,0.384491686613219
543877,"Vázquez, Christian","R","R",27.3993237603215,27.562328869989926,25.25460044621023,-15.023771875813942,33.19997127985944,5.800647519537949
670541,"Alvarez, Yordan","L","L",25.697941636272905,28.165840453322502,39.270037266225984,-9.312303174650426,36.07786474508414,10.379923108811212
642708,"Rosario, Amed","R","R",20.804580485887232,22.65928745759915,37.662760182897884,-17.379962120797796,31.536069972923926,10.731489487036692
687231,"Hernaiz, Darell","R","R",30.80962128983957,27.1537455057356,32.879835405642325,-17.841431611849444,27.490482677612786,-3.3191386122267903
608070,"Ramírez, José","R","R",29.698781485197657,24.930905919277205,27.674766134408532,-7.721830817561374,32.233691270596445,2.534909785398795
669364,"Edwards, Xavier","R","R",17.649110897342364,24.269582759163338,28.842115589448305,-9.272682035756441,30.165866617446977,12.516755720104612
677008,"Kjerstad, Heston","L","L",29.94175809883072,29.132496303712905,19.198221219596515,-2.168383941617546,28.669219450649322,-1.2725386481813994
456781,"Solano, Donovan","R","R",27.224538043389835,26.99145283270276,34.24096605216413,-13.683955688490023,28.906592228831318,1.6820541854414768
595978,"Hedges, Austin","R","R",30.615120197991846,27.166138308478555,24.431608466883358,-13.197666682812487,36.859981549116384,6.244861351124537
678877,"Noel, Jhonkensy","R","R",28.939685034031825,33.51585357100833,40.042821122902005,-1.2780152877030428,35.6875894904174,6.74790445638558
672695,"Perdomo, Geraldo","R","R",22.050527701143118,25.730715021550353,42.11027691429289,-13.395960986068934,28.103054036006213,6.0525263348630896
683766,"Koss, Christian","R","R",27.074733675254013,29.457770593986154,24.676448315108214,-3.8102263993173993,25.54225403490407,-1.5324796403499394
805373,"Alvarez Jr., Nacho","R","R",32.18378609007863,26.61904756293979,31.32883953698253,-6.090369415996764,28.869031206281967,-3.3147548837966654
808975,"Kim, Hyeseong","L","L",26.87937108834904,26.03716260822172,37.590351915399516,5.081252803157634,25.45977568399296,-1.4195954043560857
681807,"Fry, David","R","R",28.653606800364436,33.42990295726581,24.013668839892826,1.642494346502416,28.603514255487465,-0.05009254487698228
668804,"Reynolds, Bryan","R","R",30.99910340634437,28.288583196840285,31.104780234080376,-2.51908598010808,28.53055953893978,-2.4685438674045934
696030,"Osuna, Alejandro","L","L",23.687531940273786,24.07170573938756,21.01176576480603,-28.73120044771378,28.469730656534967,4.782198716261189
807799,"Yoshida, Masataka","L","L",30.431569121217603,25.108312892818553,25.223337448896658,-12.288289827270827,31.502229875226313,1.070660754008706
682668,"Acuña, Luisangel","R","R",28.084450137233564,25.48085253975005,24.338867067257123,-2.7747070759941046,29.048070862495873,0.9636207252623153
664023,"Happ, Ian","R","R",30.16055401513289,28.233487300438586,24.305438878530406,-0.15527398239700607,34.15346292609474,3.99290891096183
692585,"Fernández, Yanquiel","L","L",27.1887240155624,27.687854962767183,30.48224670228564,-7.57546301678966,36.38487821431396,9.19615419875157
688363,"Pauley, Graham","L","L",26.248845107939648,25.164625370501213,34.9050736764439,-14.850054418374858,32.586822426170826,6.33797731823117
596103,"Slater, Austin","R","R",33.87299395090684,25.804471172654345,21.584043131946693,-25.903613718899244,29.453417647349212,-4.419576303557634
657077,"Verdugo, Alex","L","L",32.08854352307757,23.406870958135602,21.412047809454204,-35.79726866396683,32.05753421858469,-0.03100930449287744
666185,"Carlson, Dylan","L","L",29.284636785935678,25.20580942707491,20.880701867145262,-4.0840652415947165,26.905552976104527,-2.379083809831136
669326,"Teodosio, Bryce","R","R",23.576795792565427,29.294057323301235,30.07410571043678,-8.486862759729345,30.193981593331383,6.617185800765958
666152,"Hamilton, David","L","L",21.894113277196833,29.87687349972803,22.394624599973767,-0.005555712103068116,31.500887334661112,9.606774057464273
673490,"Kim, Ha-Seong","R","R",33.302860897005246,26.28089077344592,15.993860560082263,-20.00074720197541,33.35755253749072,0.05469164048549356
695238,"Wagner, Will","L","L",25.061115800359108,27.354631568068548,40.51621544533268,0.1892774701842756,26.821524297072767,1.7604084967136644
679845,"Loftin, Nick","R","R",28.828938123180897,28.043866891206584,24.64184582565509,1.4381664380929446,35.02194788059632,6.193009757415427
807712,"Keaschall, Luke","R","R",23.333963247499344,27.60420775332184,35.22295060435201,-16.465103936413687,33.09228475409859,9.758321506599238
669261,"Suwinski, Jack","L","L",30.122305381759794,27.458581879050794,32.93112531209327,-7.246811020223608,27.041052045734734,-3.0812533360250574
606466,"Marte, Ketel","R","R",30.110043043571192,24.99197946889154,18.958765841736305,6.0845070234578325,36.84785316332021,6.737810119749008
670231,"Rave, John","L","L",27.088459310500497,28.36081143585942,21.221579387633916,-3.869775143669895,32.54593897416595,5.457479663665435
656537,"Hill, Derek","R","R",29.49493104419621,26.89582011414366,21.074703523741753,-17.69686006783317,32.02558674576982,2.5306557015736075
642731,"Estrada, Thairo","R","R",26.91723220587767,26.940404603527785,26.04016207109305,-7.603665294996783,35.97992277100244,9.062690565124775
677588,"Tena, José","L","L",34.45642182498183,25.907042090173956,26.203928902904167,-31.790824305019683,30.739573480892563,-3.716848344089277
686797,"Lee, Brooks","R","R",26.14607998111811,29.475611039215725,36.305441178967996,-1.0210618486468233,32.514382611651925,6.368302630533795
679032,"Rojas, Johan","R","R",28.657541463926727,26.36360972004872,27.604087096694958,-10.535865352795707,28.317562139477232,-0.33997932444950235
670223,"Mervis, Matt","L","L",26.085086099802496,29.255363049594727,38.54917018517333,-14.11564449595188,33.69798516036148,7.61289906055897
682657,"Martínez, Angel","R","R",30.58896156293129,22.814860224098283,36.17224023845869,-22.311116168616312,39.65390208649459,9.064940523563306
672016,"Clarke, Denzel","R","R",23.59543328848724,27.398511869682892,39.78730814511954,-11.070599387030919,27.888134555601752,4.292701267114501
663604,"Lockridge, Brandon","R","R",26.844904013253917,30.896686037701304,36.38488229174482,-10.706254313655293,29.516012365174742,2.6711083519208354
665750,"Taveras, Leody","L","L",29.867337070542845,27.12079518298404,29.338119300260285,-7.88236320713301,31.685415005227874,1.8180779346850247
682653,"Bernabel, Warming","R","R",26.26648716571097,25.3117346215874,40.473604038724424,-16.34151728511453,33.56451597799597,7.2980288122850006
677595,"Mauricio, Ronny","L","L",30.5233423780718,27.336938540423144,25.456556718328315,-21.32435263244591,33.34863119852906,2.825288820457261
641943,"Palacios, Joshua","L","L",28.11941540952306,30.081352004186854,32.73358852476016,-12.558247222805024,26.692886335952032,-1.42652907357102
681546,"Outman, James","L","L",27.361028375976403,27.808059414817624,34.90020109944478,-6.281145019385058,32.47994238460628,5.118914008629878
691720,"Karros, Kyle","R","R",19.205524380657682,28.91236315860619,43.00124124857922,4.232557603042007,28.409268225340032,9.203743844682354
668885,"Martin, Austin","R","R",33.37124444966445,26.794204073998014,29.999913782826606,-11.129268472907427,30.604661899158256,-2.7665825505062016
687515,"Thomas, Colby","R","R",29.713858597086915,27.355161374585453,33.410350567528816,-31.715107302924842,28.455832121175426,-1.258026475911487
687952,"Encarnacion-Strand, Christian","R","R",30.286052730436353,27.786224971695678,30.03746358471597,-26.542768464236005,32.905755386501134,2.619702656064797
641680,"Heim, Jonah","R","R",28.678105917497103,31.34586887461642,26.28219581518834,-6.595648634704284,26.062538860749402,-2.6155670567477016
